gene	acinar	beta	delta	ductal	alpha	gamma	endothelial
PELI1	1.15038824436949	0.964575161477471	0.870119695522996	0.596747806001746	0.0426237408684422	0.852421406210735	1.10405977940324
PELI2	0.82148640404977	0.422396741318402	0.164021357926991	0.586287518508135	0.200017958074816	0.472493115913647	0.558941733381254
PELI3	0.0133021236165063	0.601438022011564	0.68993887616845	0.100585008876409	0.719613241288304	0.705694986409266	0.147185587893098
PELO	0.865585848235422	0.980609916564754	0.750612905961475	0.93004643875445	0.743007358613618	0.502643382059044	2.24801247349633
PELP1	1.02021526106535	1.13064996796336	0.949904804312035	1.09005901772548	1.25381871866349	1.24025233880496	0.845149050207795
PEMT	2.09947745296632	9.33222465384768	4.98036116955457	1.67353014212736	9.13821520284557	3.1627019575151	2.2244541381216
PEPD	0.826205642370351	2.997470164319	1.88436764918836	1.74449622642623	1.394823067908	1.45085238780117	2.40988293748378
PER1	0.108143300372707	0.694964587788752	0.795083977460045	0.86084620935796	1.16163114685615	0.514153276328451	0.58602582371297
PER2	0.140657645599073	0.614888254089801	0.751111332258632	0.41828129465748	0.776601139020862	0.642685910010413	0.275103004708831
PER3	0.0272417257772615	0.821651980341746	0.742656493466588	0.286209188486348	0.447225691460338	0.428302057850984	0.0947272467089695
PERP	3.67332273517445	5.10032741008692	3.67395783345301	5.9297575930252	3.6246588490561	3.29134359421194	0.465454273794072
PES1	2.06312775272513	1.1196313631126	1.03993395975028	1.82329243361261	1.46672891757072	0.789349297942116	1.38783217817066
PET100	2.89320254450427	2.95498315681206	2.95710462261478	2.58835715129745	3.00250460397611	3.09604363495162	3.08039514355947
PET117	0.567955767913608	0.586588614081182	0.461239435552148	0.49852912039424	0.467266169690067	0.530072789447809	0.285477117597386
PEX1	0.209437528703526	0.436325026471435	0.443380983688681	0.478981845334074	0.345733315268243	0.292430333252299	0.22525248498337
PEX10	0.984105752135573	1.21861230312768	0.897625746441189	1.38059004412893	1.19445893597632	0.91057837575323	0.649195142505998
PEX11B	0.343312322468505	0.72768030091926	0.706291455613495	0.636139111509707	0.605478012294134	0.777123376364543	0.367345853003767
PEX13	0.996937807493463	0.55861709425392	0.506821001678411	0.94418337509439	0.504486109844185	0.704421645801748	0.481581576998675
PEX14	0.5594262225246	0.598306611726009	0.642863095508173	0.854743656973926	0.668937054100629	0.315244354572329	0.388341330725041
PEX16	2.07243944164271	1.26462909462661	1.24134020385468	1.03387568754499	1.68716801201819	1.3610860634337	1.01126287658048
PEX19	0.455942487418742	1.32682527416415	1.22468223986271	1.14698931966886	1.15279391354641	1.35236350284919	0.622200154852122
PEX2	0.630875307112685	1.22169086330169	1.03946860415518	1.1841806424728	0.889649801027069	0.799875395793789	0.564705047332574
PEX26	1.20950590803934	1.0367777723471	1.25976752295857	1.77682493665107	1.13846916073107	1.43039100181267	0.655266483689576
PEX5	0.61383780155557	0.954748051631793	0.648473865448729	0.514954427802221	1.05301099156887	0.532439515029816	0.545230083557695
PEX6	0.786860501564243	0.97033654222909	1.03393168059627	1.08772270427414	1.25876031507032	1.39295633764523	0.458692317857459
PEX7	0.447218899267324	0.808321591582663	0.549462352585957	0.468576440297339	0.348189422981318	0.583077582864944	0.0920588153605775
PFDN1	0.799932119524309	1.07149665183791	0.896502863557118	1.41562568575443	1.05438098527441	0.813215839442172	0.59320885328611
PFDN2	3.16201834729047	3.69674368167739	3.10020231642893	3.48375205248235	3.45979105001895	2.55283248986874	3.9665334735804
PFDN4	0.883363894269865	0.610977125884624	0.437614863430751	0.753228310233476	0.376188953754538	0.335653080042002	0.79979265753754
PFDN5	5.90914913553987	6.36988259228799	5.27622061360759	5.21014630984546	5.4246684128507	6.37373423996681	3.68858133005078
PFDN6	1.89125299480709	1.50764885010662	1.45833025065265	1.28146158386944	1.66284465102129	0.931829718849093	1.06097105607541
PFKFB2	0.172224366068667	3.18378380225122	1.19541188584408	0.61663022172146	0.845465618771515	0.703348732980903	0.318558418573632
PFKFB3	2.97664304926469	0.535865631883855	0.286052766103188	6.33501966957698	0.518540161921576	0.493166347294862	3.22800410432258
PFKFB4	0.604674797979838	0.433903812135262	0.335369460082798	0.451000760136003	0.430962500000221	0.456112917952798	0.0639358191041296
PFKL	1.55540395546075	1.73413630890425	1.09503049148295	3.34516321417325	1.77409531420573	2.11795177163177	2.00781975765704
PFKM	0.0674658995875896	1.55268493266892	1.13043101150498	0.753650395606633	1.03844116242845	1.50663927772621	0.763420322279798
PFKP	0.465118072802195	2.037939297288	1.93597373685933	4.83477080052114	2.55280075465947	2.77009149828601	2.77958284165984
PFN1	6.80290835321018	4.62612945889008	4.67269388190528	8.32829797786211	6.89337069037968	5.24098089562443	8.13708741503593
PFN2	0.670096378953206	5.81947235489421	4.50573315789148	2.01077881717986	4.19716620239357	3.33392141599815	0.941041571502474
PGAM1	4.30565553148668	6.18745266805063	4.6996030780218	6.01702930574249	5.36762480351094	4.41951180572049	4.95369270243202
PGAM5	1.52261589567222	0.94287942284194	0.795106307109785	1.70620022849406	1.20594645662512	0.719969402930211	0.97053045413987
PGAP1	0.270567938090606	0.446014008595651	0.799608062223465	0.151541180869496	0.798881338997509	0.566272466868177	0.101615240768146
PGAP2	0.831230547662474	0.574253066903513	0.39307957402762	0.831463802920956	0.556154565854741	0.283120097908116	0.19247209304346
PGAP3	0.4241784382034	0.594497572197523	0.45115055251259	0.773137099476804	0.615296483950548	0.896763540555194	0.194778908147958
PGBD5	0.324956519793115	0.805034110465442	0.779835068154654	1.3382297188721	0.569850724556956	0.688722502245896	0.0270563091238188
PGD	2.47675298986814	2.19757497893598	1.40221418523915	3.31919362508783	2.46525164063774	1.84098259440127	2.52476490181666
PGGT1B	0.435050356820078	0.351438818457232	0.400696946702524	0.594648618680038	0.311607525927864	0.426022671041439	0.223304088317448
PGK1	4.070405086087	5.75184076267654	4.36765871511092	6.90985184545747	4.27920070521307	4.12435933717385	5.49962970578725
PGLS	2.6147725290301	1.50997212935373	1.06179554862209	3.09171732691761	1.85254113820751	1.83197209464249	1.66198559984909
PGM1	4.76156198211728	2.63234299206611	1.6031560412824	2.88640734625611	1.83070716398347	1.90267764507982	0.350169568773601
PGM2L1	2.650482478331	0.608488856776927	0.961569838222214	1.5800869509766	0.394596101138742	0.763799104182823	1.83916157750913
PGM3	1.73510874724174	1.83465631830037	1.23137354556792	1.34597015805943	0.749481776939747	0.469363897055845	0.527591636886235
PGP	1.05271012689403	1.25178782221831	1.21038797032291	1.57731398430775	1.59884798235686	1.92668924029638	1.42864081463589
PGPEP1	1.93243434069295	0.957098929364139	1.1904891714825	1.64443887169821	1.5024520371091	1.50316046413241	0.588354626110204
PGR	0.0137322447907284	0.707815254760758	0.676697042720357	0.0401852102298408	1.35797317488504	2.2177757351275	0
PGRMC1	1.22808931704025	2.38030057805874	2.6054332842898	2.75000644412638	2.20116484344172	1.82576016233566	1.57675102207629
PGRMC2	1.59556807152156	4.29448391669006	3.41795332343906	2.27972547035673	2.94945292707793	3.15227620992005	1.69464015198309
PGS1	0.509794407782183	0.504698452686922	0.41350744176574	0.593948679321414	0.565249302799324	0.506865392107385	2.03752423053425
PHACTR2	0.466319211322199	1.57102775649182	0.851592323147007	0.82321472039606	1.09641032272764	0.179807158312922	1.70572979446718
PHACTR4	1.18523888520977	0.730536010188423	0.938553211603888	1.65699298477447	0.858266292384232	0.81776690397485	1.19796441466879
PHAX	0.684980561275998	0.82430669583212	0.85236933286492	1.19574859300039	0.752146078202634	0.871403416490952	1.31832925149185
PHB	3.4918338721407	2.75305781634164	3.72634189079568	4.15269780055391	2.76176787414062	2.20644545588182	3.63831037464908
PHB2	7.00484974875725	4.43212102913253	3.85733693532767	6.00834631024703	4.58219047736171	3.45956721957963	4.61431614429283
PHC1	0.660407303846629	0.784665040660237	0.967045722828339	0.869124055369393	0.890084141751038	1.1708195037416	1.16903806097567
PHC2	3.43113265351759	3.61255932240408	2.61144359908102	4.55973971598318	3.72511405298652	3.87885499877078	4.77233691234472
PHC3	0.557328360740515	0.898837696425502	0.851373901272081	0.789345704460064	0.767711168932251	0.877337771614213	0.741018668575851
PHF1	0.923238793409199	1.97175680789145	1.26502944051172	0.918570868166965	1.69053229839488	1.56208841827527	1.38051788465767
PHF10	1.04916958081784	1.22359663745766	1.45846643073823	1.54377529556306	1.10869541825327	1.33569252198719	1.93258851173321
PHF11	0.886280812104723	0.583383698970919	0.467441633636605	0.947098960423211	0.731734398159647	0.396499486213817	1.01879235812403
PHF12	0.366642215955832	0.611060971129889	0.613822201030721	0.600902576556951	0.463712183988283	0.636819998818253	0.570944428539438
PHF13	0.360419259794245	0.757660570912953	0.72529553913513	0.917920942087927	0.66060357674203	0.526262177482652	0.846786476542233
PHF14	1.04069998653509	1.00399224129278	0.923441143891504	1.19450015617333	0.674266831279138	0.818592606931897	1.43458304987818
PHF2	0.577444325282626	0.911394225945839	1.13282099163884	0.804437557257393	1.0722221270047	0.739175736650007	1.01072357713313
PHF20	0.543388438393426	1.09803144359776	0.845952805510532	0.918303159886616	0.900660435884367	0.78465811207719	0.779690675118172
PHF20L1	0.583509180907541	0.56916263840886	0.59565521899921	0.577991612851042	0.513947760263004	0.827865573954245	1.076031608188
PHF21A	0.254146337550585	0.807208468247608	0.701174957569844	0.811437524261893	0.750389826801809	0.667322810810424	0.660568809656601
PHF23	0.816750534295038	1.04726362358423	0.872703164631739	1.25460190501909	1.02468392521139	1.38622172614493	1.26298692717984
PHF3	0.987112297780613	1.4944408556443	1.31862495483125	1.99182006762909	1.17357390715916	1.55632706690347	1.27692546944586
PHF5A	2.26975635071416	1.40573495688019	1.26630094470534	1.68507261024124	1.61112166250585	1.16832432597441	1.69803802813055
PHF6	0.687053670845856	0.751104239758474	0.624722455778476	0.755281509766439	0.726222144986207	0.346825295953657	0.617686947013072
PHF8	0.525844530301892	0.875801763824798	0.530443652221265	0.784198509901284	0.788333902701886	0.87777558490306	0.684699563526566
PHGDH	1.92162942853065	0.0211022061500346	0.0541363852624205	2.32078285114718	0.209924020632554	0.368207171491141	0.152230307694653
PHIP	1.61784983688581	2.14864872883059	2.84283334826075	2.36859115969989	2.51389583491332	3.66441037047899	1.61133097173583
PHKA1	0.630247414443856	0.808171271237633	0.723715302185781	0.318300292789248	0.432604896443484	0.418656154997732	0.0595237676132127
PHKA2	0.569732410418456	0.661644214301075	0.82292934595897	0.946888202711427	0.876077022857152	1.06225282973311	0.16543800681986
PHKB	0.571924743360511	1.05698922645968	0.713808724351139	1.15383441281331	0.583037506975467	1.11232978489546	0.363014953898913
PHKG2	0.528140053460581	0.64744295964215	0.472111787213923	0.624574716159812	0.812847672955601	0.614804077969079	0.457790156229476
PHLDA1	3.86076198073265	0.104266461882814	0.18463843044093	4.30960076066095	0.634925537192209	0.362305340691254	1.99234606378528
PHLDA2	1.58082517837876	0.258273416092627	0.34534181068202	4.75717540593211	0.163936918707759	0.19274994190762	1.33968944592182
PHLDA3	0.509955039861425	0.505209223023634	0.437359721871784	1.46111727955522	0.847944903539699	0.573300597974667	0.0991547768431208
PHLDB2	0.632163951683356	1.07968724549839	0.97506164826852	2.22836907989499	0.929466978598058	1.07952140380422	0.427089978806808
PHLDB3	0.128297832969186	0.430817790966991	0.577135191002674	0.173492113619946	0.81616605705406	0.180987319094519	0.123794287641462
PHPT1	2.31563435280549	3.85118057483496	3.8217707486567	3.31416873494167	4.08864780287887	4.14937832775708	1.65428837542372
PHRF1	0.774061719153673	0.661483302637964	0.620224997136778	1.20605043234053	0.79911390703285	0.696374737681132	0.877973130641442
PHTF1	0.278755527322766	0.528860490945489	0.583239829372414	0.444290113625141	0.614848995596636	0.706798872196736	0.790976062898728
PHTF2	0.297714018635331	1.86327793471637	1.18685564394735	0.269620728827852	1.36828669391023	1.21296310732675	0.393826227996387
PHYH	0.3987721905509	1.18626157489969	0.633921252192907	0.900083341337809	0.841598406105513	0.561640166300786	0.490650579478923
PHYHIPL	0.229048936271096	1.01148574225753	0.461448980098082	0.0900995719526426	0.48550310581567	0.645492885547978	0.124257787955566
PHYKPL	0.780512970150774	0.524078831339336	0.41419724549416	0.918799611155692	0.541655969892707	0.550081951750236	0.630578235413643
PI4K2A	0.517697853625913	0.83920377041238	0.636029424700709	1.04878719884458	0.843334714661756	1.08426310160304	0.775112701651782
PI4KA	0.221918699529289	0.981876754990006	1.06728732742844	0.850618205139738	1.01579370005116	1.25237858103926	0.621919784191245
PI4KB	1.03396004848057	1.41227972611165	1.55012493029749	1.23374434686757	2.03671223362821	1.43600732595633	0.757457586283182
PIAS1	0.588773846112018	1.84689139369142	1.70713004737745	1.33044842661392	1.33387062561092	1.5404527648202	0.860575287605983
PIAS2	0.348631196902537	0.678448232882524	0.601711010121695	0.649138065217604	0.591139411804367	1.21180499199064	0.903376361521585
PIAS3	0.521102827499429	0.800608681584388	0.884101137860899	0.706575680730411	0.888074963327654	0.810614968853666	0.792529383342385
PIAS4	0.884701346601489	1.08461949879026	0.781297435615091	1.03183766754818	1.00889417422682	1.06254167762713	0.386149239578685
PICALM	1.50704569778346	1.31681364213502	1.37452361784764	3.1077768093941	1.41161725811877	1.65455094202441	3.04411895430825
PICK1	0.678869912362612	0.714980435312911	0.80691865776101	1.13532022660049	0.841603075794937	1.02206512528577	0.175091931585696
PIEZO1	0.758931222331117	0.0430020645362213	0.0503162599777809	3.05160391438058	0.0372552175733226	0.0631134793226533	1.97847280271861
PIGA	0.647135961108438	0.623317981436775	0.228186695152154	0.599402959638265	0.169808579816176	0.118430811741142	0.178536713766395
PIGC	0.819644229594918	1.17430186094142	0.795257337849138	1.15637583481825	0.96910371920138	0.969017483063566	0.649035397792874
PIGF	0.732122484836539	0.940246559596217	0.897064336077955	0.943290008689512	0.909387560768334	0.78474860943723	0.449229539657628
PIGG	0.360884793127826	0.334127978612674	0.345490271637795	0.632536993511707	0.507631682858706	0.45456914767089	0.380970977230689
PIGH	0.821475671995049	0.910631936019632	0.43548392131437	0.762556179733864	0.738486758322774	0.458017914916785	1.00947185626323
PIGK	0.238411246042391	0.986347993753498	0.846520579441925	0.523839749602954	0.625414781990414	0.693200703581704	0.381138054980337
PIGM	1.23103033547722	0.746301874177663	0.828570503258025	0.833424249670594	1.06160619480925	0.88957008887041	0.718798892251068
PIGN	0.543870656671947	0.654362553941196	0.487983538790209	0.746232355242634	0.428500692350296	0.468181523339494	0.259081741627352
PIGO	0.744882372323375	0.952591814601775	0.848252021449843	1.04951529913922	1.12286009692785	0.834194460717096	0.511497043787339
PIGP	1.58226850297094	3.24905907997486	2.70699791705909	1.09937407720408	1.8661239194612	1.63580203836784	0.479472821043386
PIGQ	0.500678703187154	0.251554142898887	0.41350623114575	0.734780763673141	0.598162895207854	0.596820840828429	0.51883669847958
PIGR	0.0716925716469891	0.0178180934872541	0.0118324912610074	3.32820595759694	0.028770877297588	0	0
PIGS	0.216520891820059	0.81902832882287	0.843529007323167	1.03335096415538	0.850011686035021	0.994591400746639	0.681778254266319
PIGT	1.80126116627974	3.64586183060525	3.18995948448554	3.16710593934059	4.71078046562139	3.97937150823603	2.37740419198094
PIGU	0.769300119558611	1.2569242392693	1.11543418716442	1.17664485710674	1.44776230868036	1.27011246338718	0.512972932970057
PIGV	0.353241138699217	0.744966933058775	0.430464256172284	0.579202055217531	0.41623205463251	0.506191320682598	0.0307017316114759
PIGX	0.45488464885539	1.14976026284661	0.885134289654084	0.748987729434549	0.938220056589781	0.569341275456302	0.638580763875814
PIH1D1	1.15532018382018	1.66468762175445	1.36178089733992	2.14192870435552	1.3316826469537	1.38939290631641	1.60475455823306
PIK3C2A	0.438084178999197	0.833419055548132	0.445288008141363	0.741395606282582	0.430044289390583	0.413440816517867	0.906222859435674
PIK3C3	0.424921958639095	0.583327978022722	0.529463050262655	0.635049606140632	0.344598365251536	0.664854281359287	0.428549136748221
PIK3CA	0.509225233580936	0.447908173758691	0.509322952053627	0.853254789650314	0.353167257754979	0.600016972124192	0.809579610530434
PIK3CB	0.890634021135809	0.376401824887805	0.363283408894763	0.992446464313245	0.511234361131845	0.506313298445449	0.451972581627116
PIK3IP1	0.206355585572962	0.277307016929785	0.295102086642268	2.32180273926063	0.454908790686532	0.415774458968059	0.661403163148633
PIK3R1	0.18309201756033	0.411543463477671	0.583794374481863	0.886404737482397	0.261199013152357	0.382155673318775	1.18408329822965
PIK3R2	0.901469696290092	1.72194179836542	1.37849966259006	1.38846822159469	2.02493378056618	2.0097989496883	0.316272605111394
PIKFYVE	0.303094801872526	0.70162817971206	0.423818032772942	0.470955565832737	0.40127100864584	0.470991367387052	0.758177670381652
PIM1	1.368078182368	0.273512181005973	0.173358198212077	4.26789749846393	0.441527047352358	0.261455069263654	0.682387406003873
PIM2	0.143684427431688	0.606572419492792	0.439860092579507	0.408677196669329	0.756932132988532	0.53298008187237	0.129935141299889
PIM3	3.87555428489429	2.865417283416	1.99863563456798	5.99902340464393	3.13280562298673	2.5024609596858	6.36815473273046
PIN1	1.10581417649926	2.44591215867924	2.85253855458662	1.77894578305308	2.61151724561889	3.52840620992594	1.52623654587667
PIN4	1.8387311018617	1.88266061062689	1.59938849214097	1.39409889057898	1.57301595822416	1.31146386895379	1.91419569801915
PINK1	1.37777357657785	2.21384048817255	2.14176054707398	2.9460291459202	2.30818301495058	2.99299362057541	2.78247811299603
PINX1	0.422902951702221	0.39184476624312	0.273346011949023	0.464627085709893	0.338066121727082	0.327129966482341	0.727378192936433
PIP4K2B	0.477109988009321	0.89483376127502	0.772181791116548	1.0357395492468	0.820041000376416	1.24682791017361	1.044447884766
PIP4K2C	1.34209984444305	1.46650741111323	1.17782057567697	1.90377063253491	1.47925795478205	0.923412613218177	0.678310812328447
PIP5K1A	0.603149685150191	1.43598769497444	1.13234584128859	2.02351587469825	1.47605447784101	1.26368385813074	1.23315701764334
PIP5K1C	0.724295134628595	0.548427952771287	0.560603039422352	1.20139058747662	0.751824143217514	0.827841683148357	1.38926468821558
PIR	0.125191420440731	1.47323713140002	0.388516311161726	0.248509252256253	0.363532390276159	0.347535212586848	2.33740634305223
PISD	1.0518284808232	0.73412877720499	0.963645199132516	1.73605443868359	1.28788049287548	1.82003335968912	1.17612187951656
PITHD1	1.01548797142102	2.53396767394319	1.73061441603583	1.34528164628044	2.23934812981692	1.27775519942804	1.50923155727175
PITPNA	0.901751455390473	1.27584519787665	0.872068655313643	1.34708756369362	1.34380803603858	0.551234838923286	1.24373222277421
PITPNB	1.25612793171289	0.930827511325718	0.819003820797943	1.62666411946182	0.829703914738662	0.967862017586642	1.45219206736788
PITPNC1	4.0408414366531	3.35476064674786	2.54081641091133	2.79061883129769	1.95475419809522	2.84960538246172	4.31178526423019
PITPNM1	0.640307890818717	1.31892584953451	1.04485176539259	1.37724935315344	1.03779257476046	0.855702299044622	0.315252410160617
PITPNM2	0.448761600366633	0.265749827187281	0.193002485646352	0.428385908837774	0.682396656252991	0.0903510600677521	0.557225536020037
PITRM1	1.78786371922695	1.74584362974311	0.892831508540239	1.73676474014848	1.6538229552162	1.26126239619115	0.759727174197953
PJA1	0.52941046068573	1.28923273355967	1.45903022884616	1.45315932750273	0.8800338118203	0.961483008887365	0.68209188388149
PJA2	1.83368745145874	4.60551854191756	4.35545954769382	2.76627398111842	3.17864848672536	3.21976226696006	1.90471187663833
PKD1	0.337624749637054	1.64755065609816	1.52062864533993	0.920858998700875	1.37412141845588	2.17017187165305	0.965188389642386
PKD2	0.0859484295131462	1.14019701860284	0.974707612081192	1.05111978234283	0.812563125868404	0.789704782036663	0.386870040378235
PKDCC	0.0862908457799281	0.433990119836489	1.25480251806149	0.466551189930504	0.407545505591803	0.396752704975774	0.0584155031606715
PKIA	0.0125237816439021	0.983195551534577	0.365210778687217	0.0356910575264159	0.798582609484219	0.892702778217547	0.156638435946903
PKIB	0.53796773671487	3.00443547583133	3.54018013643653	0.552956357870495	0.148670190032052	1.58014003528879	0.309127823684028
PKIG	0.505012424871241	2.43660297871837	2.64489002964704	1.76954864335324	2.29627801154776	2.66901270395375	5.11380135255177
PKM	4.59171656719928	7.11846991157063	6.92236236303724	8.93439895508961	8.5349888989176	7.97516968587412	5.51828135503293
PKN1	1.20924766266997	1.47565639631618	1.19777141940274	2.69506891523101	2.02093702726685	1.61596752853503	3.66400025339973
PKN2	1.16145528324921	0.905409481141251	1.07238586553539	2.29110167374832	0.999560799450295	1.21232317876621	1.35006524318434
PKNOX1	0.419448871376846	0.774201004176688	0.579472860242614	0.618723733147429	0.484672478323406	0.606347908541307	0.543287272914754
PKP2	0.416449692740055	0.573877771149694	0.396770573935615	0.806571757782184	0.271022037636065	0.212326913842636	0.0592666347751339
PKP3	2.17326105902114	1.21693350441036	1.26491878504056	3.46256411866087	1.75909330678102	1.63381062740797	0.308916215112447
PKP4	0.45093448783399	0.424071157995472	0.472249335674619	1.59523703207525	0.35127920322836	0.485206277255504	2.77083284761602
PLA2G12A	1.79061814855745	2.41415825901859	1.83258289628945	1.71565264444745	1.73067537984383	2.21504735922863	1.02691428104792
PLA2G15	0.285061174020251	0.659870915616265	0.500296528513743	0.898678707181778	0.957843518860549	1.18334877538692	0.597525238144817
PLA2G1B	13.0876114117844	1.03459407375829	1.07099752330872	2.0845699809577	0.978948099104418	0.585369980487481	1.16948960427262
PLA2G4C	0.199511873224984	0.726599608075747	0.450517398706328	0.328565232854874	1.01165170627666	0.914781490318412	0.834306416903738
PLAA	0.620592716288741	0.555730610208679	0.299132865528888	0.564449962291632	0.321664053030769	0.221994704851543	0.73034956527258
PLAC8	0.0161476147624125	0.732464733516324	2.05594004656153	0.0605511038419812	0.752485356232248	0.880221917305407	0
PLAGL1	0.614182481754795	1.79802762600681	0.573305689476509	0.584502866939612	1.24074479962537	0.772847310439568	0.155168820592191
PLAGL2	0.39401345254519	0.725424647569408	0.773760818416352	0.584485935148126	0.701244818004548	0.798540369716368	0.258052559008617
PLAU	0.666393749825621	0.175288761442566	0.131757755213162	3.2898733608049	0.372594007350858	0.238689966413806	4.90680745468812
PLAUR	1.70221740071345	0.227823176359034	0.402968382367101	4.81069258701139	0.606045611402072	0.371538229592273	1.33652018465823
PLBD2	0.403851993702989	0.74831939300201	0.629278113752517	0.86330364389945	1.23443933929534	0.971204674477822	0.441632962270618
PLCB1	0.523131894275264	0.502484663096887	0.522564070700968	0.155935118249017	0.32747796994222	0.771055559396438	0.979893255568852
PLCB4	0.0130998578810488	1.2173530862431	0.86663740166107	0.0796613104563477	0.40492259476792	0.653609950121261	0.252489467697246
PLCE1	0.0577476285011205	0.142915339348181	0.15462550587766	0.0552804724681578	1.63705006244542	0	0
PLCL2	0.107896803477162	0.947591599388326	0.561215676049321	0.21309170570586	0.342275267668451	0.601595500763289	0.653118184122168
PLCXD3	0.0821642653055219	4.71373679808727	2.15849855495367	0.147419019949721	2.16364326361681	3.35234330459146	0.300328820186835
PLD3	3.06947289208603	6.640005485112	8.11754654356633	3.9421593637127	8.75587833569464	8.20255167451445	3.1203243713337
PLEC	0.99241849077811	0.752900398547216	1.2103653790277	3.57567119531064	1.33951921005278	1.46760863790238	3.83602107909712
PLEK2	1.46356852492455	0.0870208090144318	0.213521896647609	1.86693552650556	0.108491101829579	0.196834967931747	0.571331964222532
PLEKHA1	2.48161564169799	2.15363667889503	1.93392840546731	2.40113977139428	3.00760052408891	1.47034444215132	2.49133876420525
PLEKHA2	0.144226290234916	0.123913365196558	0.473564805793272	1.17881825026129	0.456531096215815	0.222536722431443	0.403349998494169
PLEKHA3	0.890535130664403	1.64072416704086	1.28280799274849	1.4933642039408	1.17232048869647	1.24413892535146	1.57715516859866
PLEKHA5	1.08398868759804	1.133063480894	1.12870385821245	1.68751937164502	1.0438016346515	1.41595300744009	0.322352510359792
PLEKHA6	0.406939353977536	1.62537236631025	0.89759792732542	1.04857669651331	0.742796422593165	1.41117263119277	0.0913447061178476
PLEKHB1	0.0218464596805759	0.321737062592497	2.09226844445229	1.15449043427318	0.360687683778623	3.67191068416096	0.0338263740339755
PLEKHB2	1.3483630448391	3.02785420515459	1.99077196674576	3.07603708871245	2.73067625369366	2.40546171741202	2.2720995798036
PLEKHF2	0.39048628827858	0.726051219449649	0.989080474864071	0.606541026652987	0.621181856226259	0.4351241571543	0.645340986348395
PLEKHG3	1.8646011537319	0.828767238920063	1.01805171121296	2.49127137441156	1.30823371498095	0.952254944619773	0.102238527516238
PLEKHH3	0.49872772134127	0.890225126758213	0.494918405077689	0.907879391146398	1.16308651019143	0.734280398594727	0.466140904781906
PLEKHJ1	2.31300338340402	0.831762193007199	0.897799290056819	2.32390196681851	1.22734619957125	1.21319789318478	0.458645439228542
PLEKHM1	0.637652622566351	0.806959109971801	0.710361896876799	1.11021163026882	0.661015495762935	1.35474253827372	0.989402766711439
PLEKHM2	1.87340415147169	2.29890583899426	0.99171693401349	2.38095492783513	1.75167019336027	2.26385426390342	2.49551179365204
PLEKHO1	0.601676037612354	0.656723231508299	0.365457865727557	0.862791080891047	0.729761208945238	0.701057669513767	6.41473553161058
PLGRKT	0.685618039002076	0.641243724397191	0.591927965634621	0.96982024990783	0.809431449875391	0.542726577298582	0.321311823243235
PLIN2	5.70814299281118	0.570309804534556	0.486208949848045	4.57314917342394	1.77867800786925	1.19724305287038	2.93195785531322
PLIN3	3.20647272375822	0.71400191879958	1.02953659106206	3.89127703526327	4.48988440968572	1.42185422885736	1.68176633241404
PLK2	0.596860113865629	1.35193816733105	1.4040227046365	1.8394019797827	2.40129027641864	3.55177514414619	2.66473813569466
PLK3	0.982341235271247	0.566774047207555	0.267158833089429	1.02573023771066	0.433166149864892	0.471722165011334	1.08171114633755
PLOD1	1.20926498309167	0.89032195964777	0.481973879909622	2.24424238630322	1.00394216428897	0.553473158353063	4.14079219642527
PLOD2	4.72946875064017	4.15665077310894	2.42417475879245	3.0459200532959	3.5471303222606	3.15480719612965	1.11080551678836
PLOD3	1.67030198393008	1.75697910776291	1.53860255025811	2.43310561845203	3.1364340370769	1.50906999458256	1.85825274698379
PLP2	7.72233950308912	5.24220090937003	4.64536715696508	5.42262216167853	6.58682236664111	4.0424861590749	0.963162655323812
PLRG1	0.932943838045814	0.895704859081233	0.578892635286567	1.0652763814521	0.691297921561441	0.79299199679335	1.21916386930515
PLS1	0.889975394329343	1.05712622042768	0.956145437683657	2.12316132109416	1.61729692070068	0.99877022064359	0.0991132878645865
PLS3	0.975165660840002	0.102476203875434	1.1996215206341	2.68491737747498	0.777145715234624	1.57473865158338	3.55730433819735
PLSCR1	2.64275184949516	1.18013470899107	0.671526525278608	4.05357025932956	1.13340184190351	1.21479700912052	1.60707461093835
PLSCR4	0.388994808163873	0.362519857094978	0.972868727197732	0.65488053415091	0.510358445812629	1.13824792131258	0.205068649057086
PLTP	5.65139443058938	0.0643366545695924	0.0533659839762203	0.572151071959602	0.0743817412164778	0.0294810240703134	0.428512568370481
PLXNA1	0.725732551371926	0.162599791345826	0.0773023608310128	0.927438564760616	0.603391156451692	0.284100613270282	0.837758909002029
PLXNA2	0.878893708641582	2.16713093619458	1.36140516050557	0.497073045346563	1.22149726259979	0.97095247482312	4.45690787248987
PLXNA3	0.649584529482024	1.30079865285099	0.796969324190498	1.03110496148384	0.937502465019574	1.3140277055654	0.25292907153278
PLXNB1	1.20622608557773	0.74317454856164	2.05127401124291	2.18555070669302	1.74882299886856	2.80840843301125	0.677867341672028
PLXNB2	1.86816090653407	4.20511339697001	4.34936336316488	6.70712117919435	4.22919782223014	6.93990932614118	2.7280696520338
PLXND1	0.322024887061219	0.678011074334299	0.170049345878384	0.235177934293832	0.355448599313326	0.667093466504663	5.40354735645934
PM20D2	1.09940319420308	1.00438787115724	0.869066963756656	0.926729782043855	1.20268234433585	0.651888985353767	0.0299472992184584
