gene	alpha	beta	delta	PP
ZFYVE27	0.626033028497715	0.534983776269554	1.03406351452059	0.896885974784044
COMTD1	0.384233172454253	0.424745768685918	0.368113183621438	0.766252520324696
FRA10AC1	1.62045862528345	1.91076346201442	2.51258787929929	1.85473514223157
SFXN2	0.438692139525283	0.211020590348988	0.0436673200804819	0.266999641021925
PDZD8	1.15351402479198	1.23675387695403	1.22437700005527	1.61582313590552
AGAP4	0.283708387419784	0.288636833614893	0.300664479712656	0.225503573478494
C10orf32	2.47392633332432	3.01354805099213	2.82765521103572	2.64576744109548
SNRPD2P1	0.107192602993915	0.111700925536453	0.233539721299442	0.258547907453117
AGAP11	0.164739048978816	0.131595269552805	0.26077585455222	0.178019393571446
GSTO2	2.72529822717351	2.78686434013749	2.31921940872644	1.81908848098888
SFR1	0.778701221167235	0.884235407744075	1.03713977059242	0.601683567330835
ANAPC16	4.01542626835084	5.06072708255727	4.80178468998978	4.00672888271203
SFXN4	1.06223855195105	1.18274373336157	1.4308957004018	0.802413779222141
C11orf74	0.781505933976247	1.16708214408399	1.37545559738272	1.18619424309967
GYLTL1B	0.38188298745897	0.297374166556051	0.0581636585503529	0.235744162475109
SLC36A4	3.08887985322695	2.30977265263059	2.68747576379639	2.2111916928829
TMEM45B	2.24840429796449	0.121254186486927	0.410890976332961	2.58782359526667
CYP2R1	0.501853964700347	0.646291934414611	0.782152250672925	0.695212961980685
RPS6P17	0.0757066918385374	0.135906420472734	0.138082864940512	0.11766868287855
C11orf93	1.32258345669239	0.252993033388953	0.318724551121659	0.939968913397521
PIH1D2	0.232673453982229	0.257631370967512	0.366081550007659	0.377659185772393
DNAJC24	1.48113580156341	1.88611010625341	1.45191837446733	1.42388188831249
ARL14EP	1.4641344052436	2.12492394784779	1.46360056002826	1.82749682610119
RPL7P38	0.0550462425211738	0.0606026994104295	0.125833673578488	0.0621367838568688
C12orf45	1.22034068975506	1.30647198652122	0.865619711321153	0.687745619618265
LRIG3	0.977290295778849	0.632091856948983	0.175529654516819	0.972573164873178
TMEM132D	0.400081378808344	0.256004673457798	0.673942566285298	0.328544955944651
SLC15A4	1.57551807870287	1.09260105796341	1.24146406386988	1.16721115879687
ZNF641	0.462018853901549	0.38396756664681	0.455007904259221	0.636868260810051
NEDD1	0.659403958225964	0.815973255874289	1.23088545878461	0.942566709542863
IKBIP	0.396910462524726	0.442041965159403	0.188256672026101	0.24250496006418
HIST4H4	0.182877560545575	0.23844307614971	0.276130300769404	0.278094455393734
FGD4	0.722429183590804	1.82068576374834	1.09133603025533	2.7743713030433
AEBP2	3.47973363557302	4.57633961466563	2.9785902745766	2.92073259356915
BTBD11	1.05514322883292	0.0592436423359925	0.221500969321915	0.0940233676775135
ALKBH2	0.325708454070067	0.440935970317154	0.339998584914682	0.313124395656328
SPPL3	1.10036093142862	1.01723832519887	0.937821326464257	1.63587142752672
PPIAP26	0.111799008183495	0.0866768304746687	0.20071789355296	0.178142893188325
SLAIN1	0.502855668268008	0.357162788289482	0.370875508073803	0.552099066548974
LGMNP1	0.276890976310078	0.310054185628802	0.314060417044431	0.323424840555369
TDRD9	0.289581045860364	0.501774409979594	0.25560133158019	0.46445201364848
AK7	0.867694168782281	0.936485603936883	0.70591881267724	0.344780504281952
IFI27L1	1.87921604720273	1.05118422377477	1.40948242694701	0.899708724285511
C14orf28	0.217041321678682	0.196529032172777	0.159789099064791	0.12972905262505
TRAPPC6B	1.1007174689165	1.71101816343143	0.79157986309298	0.820949026324974
C14orf79	0.152255296683562	0.1587324805163	0.276228452697516	0.0437914413469855
ADSSL1	0.193815820050864	0.247949325440476	0.100806971507182	0.19963406989061
MRPL52	1.28534633048185	1.74763221515879	1.5725068467223	1.25009390274124
LRR1	0.383171384201142	0.254097605621151	0.209031968512663	0.197484662586285
KLHDC1	0.607614392018556	0.871782356473977	0.907283604835325	0.497469643551118
SOCS4	1.08285907644069	1.33326397846846	1.47442805333092	1.09770885563583
NAA30	0.709884661960554	1.00337777357292	0.492425687578263	0.983653588199607
JDP2	0.111250001538367	0.111350169386747	0.0743584269044595	0.0825637395436375
ISCA2	1.5376385691712	1.1373202819036	1.41955865203975	1.93422812153017
TTC8	2.61040461129675	2.70128308014484	2.845632551271	1.99946546472438
TC2N	0.152768303749019	0.470676773090761	0.311183130777416	0.287411306828295
SLC25A29	0.603189092362813	1.03451547144853	0.332922333790729	0.383800122347132
DEGS2	0.178315129419446	0.072686111780422	0.14980859214865	0.431947971812955
LEO1	1.50889642479628	1.18590067901513	1.67267996931507	1.41535401523242
C15orf40	1.13022005525045	1.64545295786891	1.59130147697964	1.24287852511508
SENP8	0.322044400989929	0.291147282480906	0.374676776540746	0.271553883464778
MTFMT	1.08271980615713	1.46549837943891	1.22865556774447	0.959966984637078
TARSL2	0.470548779923099	0.657790157482194	0.449280711320611	0.565873135400344
LRRC28	0.235649533151212	0.464868143260249	0.367099702973793	0.279824091993602
NIPA1	0.64584984067955	0.65148868577612	0.540659399265755	0.774390434802313
WHAMM	0.962083242621454	1.65088102648031	1.37689326112203	1.28858220536465
NTAN1	0.503213614133291	0.468507057586191	0.614862085414786	0.965263471211683
FOPNL	1.33312729486005	1.81898557070681	1.72272732173827	1.25658111456587
DCUN1D3	0.97451948957264	0.908647719458822	1.30154324338131	0.652835770642905
CMTM3	0.0957345748741864	0.0426245783990046	0.542531679818124	0.234736097305406
SPATA33	0.32467429834382	0.241014386444237	0.204766287121989	0.152518585875613
ANKRD26P1	0.00959408242455396	0.0161950554086548	0.0665280161915809	0.00722641383766992
IQCK	0.383056694978476	0.748044517908867	1.2613608095706	0.779734421991959
EEF1A1P38	0.287296054099237	0.300729609984375	0.509955391406538	0.623874270806406
ZC3H18	0.50900788013799	0.340345919685271	0.091323157931591	0.420392546932941
ANKS3	0.26119246558059	0.256565847575484	0.220535256407303	0.354078192545509
UBALD1	0.0726732938012378	0.0806444119785156	0.157538491968274	0.185040749342052
ZNF720	0.50847379090129	0.460700702946218	0.413452583463827	0.323963013730014
TMEM219	4.40557457893795	4.06723341789082	3.29667928543983	3.72390096192854
EARS2	0.410065045593777	0.399630041895494	0.385686704559984	0.198386651122853
TMEM170A	1.66726297574501	1.77642224838047	1.98830902516557	1.51628613432058
METTL23	1.23423996021549	1.4849524452136	1.76707082870744	1.78759279636017
MSI2	1.72921073040946	2.08633047101958	1.75139364342759	2.16238202167123
SLC38A10	1.11716902256655	0.699986489067589	1.13796422250331	1.34904046578413
CANT1	0.266351224142364	0.405521124041061	0.470587219622408	0.489726362032118
CYB5D1	0.0606894314761836	0.115616632706797	0.12566289514691	0
OVCA2	1.73748469644642	2.03955593947183	2.0363610660492	1.86965496870338
LOC124685	0.114936135625974	0.113774123263488	0.121259465976469	0.147448448622292
USP43	0.253301468521379	0.179408304644822	0.0685852533281301	0.0795235257026641
KRBA2	0.339354082966425	0.740672199947038	1.00135986797151	0.81948013186828
HEXIM2	0.191832527119045	0.145382168894202	0.309239549620763	0.156974756948977
LSM12	5.66799633598982	5.80902110200992	4.1006407329202	4.29223793317749
CCDC43	1.22263532942969	1.4181493311851	0.871474469480661	0.748724648631925
CNTD1	0.666703557722378	0.652913004901488	0.873202159701467	0.778952302001279
SGK494	0.380913011054551	0.213104031017422	0.372447139175681	0.366008520932174
SEZ6	0.303055094338063	0.590736625791528	0.472492566237522	0.354103880629104
ANKRD13B	0.334965452760771	0.228004412906514	0.190903411508941	0.0809620045282086
SLC43A2	0.102284609377077	0.228984054789171	0.234738783455143	0.622888980560545
CYB5D2	1.67841931818431	1.6963679656299	1.80505757646857	1.74973624143418
C17orf49	2.55232979766462	1.89860825912552	0.897511870670644	1.62017433744914
ZFP3	0.273350448193819	0.563733694888954	0.473640187154214	0.387490778214465
LOC124974	0.875327387721759	0.916291474340884	1.07981107931907	2.04332800568017
SPNS2	0.481026362033345	0.53540459203289	0.252348345137984	0.533404893368114
EFCAB13	0.603410828414619	0.404191693588805	0.218333256128124	0.592688263212256
MRPL10	0.834436677200645	0.919608755380706	0.925583663694922	0.954459386415338
WDR81	0.0655615418772049	0.0873436289516193	0.031108495424165	0.0921477128648369
RN7SK	1.6756422833047	1.54393090965811	2.13215282479834	1.56365157262274
TBC1D16	0.0870783563711016	0.135616981189829	0.103281258719353	0.240300195352071
AFMID	0.764041288234688	0.402609119570802	0.460669687368632	0.236683903434025
KRT222	0.528347451836969	1.40558873025391	0.852516189111911	0.994153305021792
C17orf76-AS1	3.20859610920601	3.90040096656511	3.60662111313678	3.11297550236864
ZSWIM7	1.45992198801194	1.31370912520665	1.06320773713935	1.07057687118656
SMCR7	0.19865433559977	0.218838165364628	0.303136272224425	0.165748336781457
RPS2P46	1.28937552880144	1.28246222517536	1.18858808535064	1.52800841188751
FAM210A	1.00472853459852	1.13015020445733	1.1531679969434	0.656914692241362
RPL22P1	3.05487729483204	3.3287425599785	3.18797965184377	3.88171611018529
INO80C	0.533173493948378	0.643334461296378	0.49010693089366	0.853450137239966
TTC39C	0.459902496680714	3.04474828662824	0.818647439218968	0.368066417584921
CLDND2	0.211591967040381	0.0765828364952151	0.0536841217035028	0.0751840095294035
ZNF816	0.244431938299641	0.342777456586697	0.133390238155184	0.237573209217843
ZNF543	0.417051212917131	0.407128189835849	0.449930962977613	0.309535441456042
RAVER1	0.667611562538484	0.569801096140107	0.533125109821769	0.873522559653539
C19orf70	2.8965191225667	3.01728676091779	2.43194108909396	2.66507609890426
TRAPPC5	1.33152398398891	1.30184864208054	1.77608388575679	1.27059111496508
ZNF813	0.269228022752676	0.163243401960649	0.408034346436982	0.168585410145597
EEF1DP1	0.271192183086578	0.374754717336312	0.425149025440829	0.720624692944541
ZNF441	0.86949100506111	0.623039068399356	0.695600660861506	0.980602424331335
ZNF491	0.135027623502469	0.120250868728759	0.0165207540863353	0.0697874159071589
ZNF440	0.247191768726249	0.234923228966506	0.310590747925784	0.53877834759916
SWSAP1	0.556843936023444	0.308827436012646	0.646434828001741	0.663619401447714
CCDC159	0.819291233218566	0.829355661422117	0.961982342094802	0.754461420226476
JOSD2	0.15327754328836	0.176708439313362	0	0.127773843595086
CPT1C	0.476591313200003	0.14968804615497	0.328876577793258	0.428260431566456
ALDH16A1	1.02358129190916	1.44382266967533	1.21851941772479	1.25386434071642
ZNF787	0.116846806096906	0.0808471528718153	0.0846431004894456	0.163971298074135
ZNF573	0.382653075161958	0.487373331468981	0.31215667121783	0.204649032176628
EID2B	0.374573680558949	0.384627667311651	0.587714212821571	0.61586344234559
ZNF57	0.42400176700471	0.298805130946538	0.206615697200517	0.275762415435865
IRGQ	0.965102441509552	0.942398965655466	0.825788342544614	1.00500209571337
ZNF428	0.382282634178766	0.368311451479498	0.340470591029488	0.649832121169878
MOB3A	0.622147661839967	0.598814753522817	0.577379395552955	0.576701649709134
MFSD12	0.237046532184698	0.170890568430342	0.0176960352959725	0.20025669785968
NDUFA11	3.69353764538435	4.13708830327001	3.82543385703284	3.94506576074893
MISP	0.766443904530147	0.172755762654141	0.597238673448038	0.650335467411554
NR2C2AP	0.474427175020527	0.358353985887555	0.521520497028193	0.465538995024589
RINL	0.885791047809155	0.665401372997568	0.912728393201955	0.766393553594357
FBXO27	0.263945390019635	0.357611087325566	0.224823001539923	0.366327555530363
GABPB2	0.219712303862658	0.340053285107445	0.240172389491908	0.288305715110704
CCDC163P	0.147996184352784	0.37491196527724	0.113347139089637	0.12324519378821
C1orf172	0.8574570487555	0.891227816565505	0.81055151241569	1.08802372798505
CCSAP	0.796308480109541	0.530382930956471	0.834250483310989	0.736772300323115
PUSL1	0.364546957417664	0.224200092706337	0.0693613484593961	0.143859909994605
B3GALT6	0.318159169860083	0.311064699164345	0.437329202133072	0.557930325311477
KLHDC9	0.280241669326113	0.459136700177438	0.187665269496574	0.496828934403915
TGIF2P1	0.102650430720584	0.119823743475992	0.361444336839228	0.380552680890285
IFFO2	0.0455241133007347	0.0710527070468711	0.0263038788004507	0.0426840410693453
SLC44A3	0.762795479261412	0.125976539755791	0.316874389617629	0.671120927579456
ATXN7L2	0.0793725045574877	0.166900857426502	0.123732823601251	0.0144437963029827
LYPLAL1	1.92774047773519	3.04151395922705	2.37798160093286	2.46857171523865
RPLP1P3	0.0942422001174941	0.161895747663483	0.255310392380926	0.271281227143272
TYW3	1.60086956471355	1.99416701270265	1.65439152784971	1.39547013008362
C1orf173	0.195951877928955	0.00127853590822443	1.05913196281019	0.398509414986806
TPRG1L	1.38145658111444	1.89852086154072	2.27696050788896	2.06137793637645
FAM213B	0.133627021026433	0.165100130786049	0.0918988044744996	0.235628535588192
ZNF684	0.451300969923814	0.431929025022851	0.69567781319391	0.422926644001177
TCEANC2	0.264497875826568	0.35977986146197	0.0867694974320617	0.335822469199901
PODN	0.105005519900185	0.0217516852413427	0	0.212636167028716
LRRC39	0.500868124839946	0.159528740778798	0.268022887434278	0.555805261027064
RNF19B	1.37951933016685	1.54816606160511	1.06712940269693	1.04248092882771
DNAH14	0.551097063275203	0.921650146258723	0.864653405705585	0.868708685768537
C1orf122	2.4278038896702	1.97821901175282	1.72507464515157	1.62231691567953
OSCP1	0.631323302931856	0.572402577208406	1.28764771612452	0.80824299847261
UBXN10	0.0933571864468663	0.453005851201371	0.240320769536905	0.426442872107675
ARL8A	0.792799969820138	0.584735649929507	0.932894442772658	1.00903577181617
GOLT1A	1.63990272093145	0.770016905998923	2.3876335182825	1.29037337529342
UHMK1	1.50118215859643	2.29776814421081	1.49773756399306	2.17164306569216
C1orf131	1.32507782095997	1.29868540207634	1.20375033848329	1.28759276067997
LIX1L	1.83617054019248	2.05151456679182	1.40034674933663	1.54509179360899
EDARADD	0.705463174821606	2.22613514639149	0.665918603050081	1.08016296313901
TMEM125	0.646045278306205	0.483912653521535	0.459456655071805	0.632215652379959
APOA1BP	3.17658038470343	3.26162025557954	2.86254506924665	3.16321707754385
MRPL55	2.37568118998776	2.36530455113389	2.27657202194641	1.07437224694251
DRAM2	2.17875447744065	2.23697728025984	2.00442565606935	1.25545551704962
PIFO	0.735479492403711	0.672894668819003	0.929191042101603	1.04103038546325
TATDN3	1.8268108043586	1.89207323603942	1.18951952637985	1.23002871656034
VSTM2L	0.326355762659505	0.00769856891827898	0.0185417428253576	0
SNHG11	0.194053493135876	0.277839348669229	0.854822611232103	0.274818430450559
RPL27AP	0.124812207808438	0.17651916717896	0.208051457533063	0.0984166523695588
RPL13P2	0.0630256006711661	0.0720621506959851	0.155269110010446	0.129301298078595
TSHZ2	0.0354969167809779	0.477272240156262	0.970343566331725	0.273922766157808
RPS4XP3	0.238721694225421	0.357039058862315	0.487338984215962	0.566767018813698
TBC1D20	0.96150145026806	0.994695246807347	1.00067323786709	1.19948280197547
SLX4IP	0.616919487150667	0.662291481003222	0.483958382208043	0.281485920498378
RPL21P3	0.194242527765788	0.294936927675116	0.265932093150439	0.370046425725419
DUSP15	0.0605676083201487	0.0460070992950112	0.00818093423604598	0.0320760923693548
CHMP4B	0.892681210976271	1.16169028170974	1.01479442364983	1.00714411627457
PIGU	1.14094564828216	1.23094631324327	1.63673720974595	0.679876898132895
C22orf39	0.78632877143405	1.06275941502023	0.69271261338792	0.798554304258414
TANGO2	0.767053138835471	1.57671735612512	0.998589378569754	0.651714776694821
SGSM1	0.752749318545597	0.570624622016289	0.906494755976422	0.753301287258626
ANKRD54	0.545809745751467	0.526303570572283	0.711374651670686	0.495914973298268
PPP1R21	1.30327599039206	1.62363272000559	1.68761109912135	1.79324187583037
TMEM150A	0.541398521544145	0.47969530357008	0.659075039446592	0.418302396950032
NUP35	0.789434588895592	1.00655099688828	0.769106814892826	0.561805142289732
TYW5	0.795292918910414	0.693916613800992	0.43169729997146	0.526580357505029
MITD1	2.11014379054132	2.50948685076093	2.56856468921331	2.7380859803152
DIS3L2	0.402376687780645	0.487526184589477	0.527722253550191	0.36872716143019
CMPK2	0.133065715430349	0.137821095969267	0.230737441688762	0.231893937732746
MBOAT2	1.36198283291934	0.745354350552347	1.3838781603828	1.23136419348302
CNTNAP5	0.0956188650108834	0.142342818911579	0.166343760344685	1.08914067917924
TAF8	0.696227578995315	0.896764713750099	0.774754585120179	0.993008714517281
TMEM18	1.69641313087753	1.7404252485395	1.37743528156444	1.42387231981839
C7orf13	0.261652684957935	0.197643878496673	0	0.365919694511848
FBLN7	0.61489327364396	0.433946660557384	0.604413348542645	1.05452366578912
RBM45	0.794144836221274	0.700852826782764	0.424380603112876	0.829889105676319
BBS5	0.412453550572262	0.453159675772791	0.385905535970545	0.497315793072838
CCDC173	0.121565430301828	0.258652615269428	0.701218965474013	0.098186635742443
ACMSD	0.458452650496774	0.0383764148495441	0.13746230707269	0.11247893481706
ICA1L	1.92357634921553	2.11907417488669	3.10959406483723	2.11686871888781
FAM168B	1.09520055964179	1.12828860436102	0.953860563348977	1.12185864096712
CLHC1	0.586688247502448	0.559149140014618	0.555693166341401	0.698913067224426
PLEKHH2	0.283147914518798	0.535874214662966	0.530073658782411	0.142706646485531
AP1S3	0.589529394945819	0.556926974196907	0.50052889138278	0.452003820907633
C2orf76	1.01323912254806	1.19043218286487	0.620622168394132	0.824806041721261
SGPP2	1.73726461917807	1.60542328099039	1.59118658546589	1.287578653914
ACVR1C	1.07011490657664	1.38444438539293	0.622741280781431	1.23284014972537
CISD1P1	0.414463542753032	0.507650265674673	0.916625210156596	0.795176561099052
TTC32	1.87088040523962	2.03577272448671	2.03777721781384	2.43754594886788
UBR3	1.69544428656638	1.81714102696928	1.64011866590641	1.94824878597481
KCTD18	0.583309358047065	0.600394543644071	0.713036647326906	0.688777298928948
ZNF513	0.632470506363496	0.468804920160706	0.359933709801578	0.815221909119126
GALM	0.338032873362834	0.21502899728944	0.393765258648634	0.306243534294985
TMEM198	0.138861712479326	0.117638340227458	0.0591320976994057	0.23400462864674
ZFAND2B	1.40387034982287	1.48388725098104	1.97539328651229	1.76202404815226
RPL7P13	0.469361897127402	0.764591724042441	1.00508520747672	1.25203029724578
TMEM178A	0.283058669763008	0.167103433806311	0.0500314455717925	0.223806353579708
MDH1B	0.119996508370104	0.251855014438553	0.593651117881363	0
RPL23AP37	0.13885471918222	0.249028445709932	0.357250160419738	0.304169093956945
PQLC3	0.359462407199149	0.40010857188764	0.603348132280519	0.214252776027478
TMEM182	0.186172712737486	0.132144826606274	0.220331136497985	0.00841632176945881
AHSA2	0.915634258618245	0.755087131142947	0.94020850674953	0.663649706615997
FBXO36	1.49086381197243	1.23558347411552	1.98966261680438	0.87092522251318
MTERFD2	0.730855210411654	1.19554698268233	0.575727970406479	0.931194099931171
CPNE4	0.346685003110529	0.813380780606932	0.225637695876665	0.527757488044423
CCDC58	1.85575476467229	2.14353599090278	1.89646057608346	1.55779802914608
KCNH8	0.0774398396917838	0.0887494277393776	0.160543604430184	0.35368579517766
DNAJC19	2.72009680283796	3.29148774752133	3.15894255831032	2.82053760910465
ZPLD1	0.211409277557739	0.0805651425251311	0.0105926246857155	0
FAM131A	0.253489990309449	0.203137610107344	0.193466916501077	0.313008389256651
CHCHD4	0.598726678746802	0.636388242560823	0.348899701133833	1.05967200779263
CRYBG3	0.14523064657212	0.802393590578166	0.708029669959819	0.0885470796910817
DCBLD2	0.857577989374325	1.01656679058377	0.850397647135776	1.38186636397156
TPRA1	0.234574144559254	0.360940594755508	0.239868613598496	0.763430521744792
TMEM42	1.19251040581646	1.07181996307866	0.968733884217633	0.877715679525605
NUDT16	0.388390324098232	0.553038159590457	0.702721886536544	0.650103800074358
METTL6	0.494244266277996	0.684344427168171	0.5588811160765	0.461840368131745
TAMM41	0.517544348832165	0.587083604944357	0.793749260915725	0.757622959433494
GLYCTK	0.190313623043719	0.0626256069406337	0.327777272539786	0.00327040879176194
PPM1M	0.227507654082481	0.191533982445417	0.273672730798801	0.212830728416214
C3orf49	0.0715282101935859	0.0777703933108417	0.022658765023354	0.0253928763089013
LSMEM2	0.185309868614532	0.129264108466021	0.179364883822428	0.228229209125743
RPL32P3	0.278090808638205	0.281611486120746	0.215026026022456	0.331369057778816
OCIAD2	3.77652889007569	5.23862524866697	4.8483274970525	3.89226640254904
SCLT1	0.579856789933969	0.50772751501541	0.791292466706645	0.743433951363062
C4orf33	0.896188770805628	1.07220954641262	0.574297712005754	0.912418904660273
LOC132386	0.0824362978130614	0.0613257892809392	0.151381771105792	0.152154025369582
LIN54	0.712550846828758	0.809203990895775	0.440421010895317	0.403130475379274
SPATA18	0.154943785436949	0.186522640796568	0.00326828011029754	0.0319046708367129
C4orf32	0.389606361394689	0.145713893396971	0.134002148385512	0.493918360997326
GNPDA2	0.728489931558772	1.41197018646832	0.835486848672232	0.810365864773077
CPEB2	0.60896569472482	0.394007960327061	0.465732862727141	1.1473977051612
AASDH	1.05413883244554	1.32973254058658	1.03369593845805	0.873545094604405
PACRGL	0.432406653354226	0.375249216849246	0.29272570725411	0.385418814502376
TRAM1L1	0.227373678570094	0.328788120603052	0	0.4841141144404
EEF1A1P13	3.47709485523834	3.78906860177296	4.50556073340376	4.81210715785299
SLC9B2	0.462248893363653	0.579695199811702	0.158725070090591	0.578179327451904
SETD9	0.341182929534489	0.282072075426125	0.0106890339772098	0.345262619715855
EMB	1.11748361584549	0.997869669645317	1.05901226398294	0.707550257930095
RPLP1P7	0.0806753866347635	0.0794824433310494	0.130474627670175	0.0924762477004191
PRRC1	1.82703883863635	2.04989247338803	2.17952486056912	1.79426628785588
NADK2	1.70501337523106	2.0595065963816	1.47576024183704	1.13594361810929
JMY	0.522090056779146	0.859019681841422	1.0810022062329	0.904302046274469
CCDC127	0.668279713901622	0.928536676156706	0.855168077261688	0.908950103532206
UBE2QL1	0.990515885048893	1.14297728109566	0.974653634771339	0.27110261500689
FAM173B	0.960752519775615	1.59860601197311	1.14349567190426	0.968789218549692
CMBL	1.25964798592178	1.22570400167306	0.834022278653959	1.11218103276575
DNAJC21	1.28408439617682	1.10418247954375	0.729662132403362	1.30951290071252
GRPEL2	0.593879262101875	0.905541379835125	0.615032925172802	0.468219176002713
POC5	0.669007341414925	0.607034599569886	0.317214428526758	0.400356823119244
STARD4	0.952521331481528	0.999896993366457	0.880502065568309	0.899565521534061
WDR36	0.956702831758656	1.23479493957456	0.729736161131147	0.912138986082521
ZNF300P1	0.0408765990019009	0.193171994569219	0.0201609350326132	0.0263684724795752
NUDCD2	2.33258874506772	2.58548398395672	1.72039590826981	2.03107881005546
UBLCP1	1.10409975158338	1.17165816911495	0.686076698704101	1.73105316738239
SOWAHA	0.746916766094975	0.645101758590828	0.76699175707708	1.23261759604718
SHROOM1	0.395816146697017	0.489656299841853	0.571218719123954	0.663844982396192
C5orf24	1.45647125667604	1.51419632641155	1.03290124896792	1.68089100005033
ADAT2	0.228180293260129	0.381395020819688	0.166171368646494	0.076588832799655
RIPPLY2	1.20071771054951	1.17188699071613	1.36748918410116	0.557454364525997
IRAK1BP1	0.278565715280013	0.418018623407227	0.421486571019625	0.258936126204011
STXBP5	1.94614634506744	2.70160313724918	1.54697932869325	2.98979660273477
PPIAP29	2.03067193161927	1.93209256438194	1.68844609923104	2.47906849354325
NCOA7	1.05623485702756	0.387239572913173	3.11549150815805	1.501224745426
HINT3	0.951313100863695	1.14761611804096	1.1216549040286	1.0300510567766
PACRG	0.234301097885543	0.359687804523288	0.890749783177267	0.335003969538139
B3GAT2	0.173255094957296	0.228830327592221	0.334689275545235	0.284543773403589
C6orf57	1.4690974501387	1.09644665172226	1.23277805637504	1.39389151964781
CD109	0.654268063705288	0.00374778902315192	0.0127839892669467	0.103740131130859
PM20D2	1.11947954889178	1.10496532413824	0.845257980982528	1.03945853155381
SRSF12	0.532639661807259	0.248346864086705	0.141961403782364	0.357884704791505
ZNF786	0.233681221712832	0.324475539922659	0.274186013850362	0.405233933539411
MTPN	1.25129101943454	2.2320675407634	1.50921553038458	1.48626325891242
MPLKIP	1.59254052243577	1.57756407095673	1.47036343583418	1.51637381286326
C7orf31	0.181547681836035	0.205714076822374	0.0563397112495339	0.157754498765989
CLDN23	0.164113510691272	0.209090869761344	0.139615540789415	0.045155561119055
FAM92A1	1.30135658289661	1.95121348724888	1.4123980799912	1.81757507898544
VPS37A	1.9891451290534	2.1973368484958	1.99070843245935	1.91078703769084
CKS1BP7	0.344222679132502	0.391403935242649	0.335509582639434	0.290150501940074
NDUFAF6	0.430403134941248	0.388765308005534	0.512526534519762	0.358537925202528
TMEM68	1.2502608224592	1.38726545169699	1.35616783899052	1.13012654523289
SGCZ	0.286773642319054	0.00700729469871998	0.144516265594659	0
ADHFE1	0.276652843179601	0.409474641584864	0.600519418457017	0.396819457475929
UBXN2B	0.798051899627914	0.935685533904521	0.491031060336002	0.728247454212116
AGPAT6	0.621490346694722	1.28969478716535	1.50027300605464	0.844764298292201
UNC5D	0.00141579180610073	0.896850212350477	0.335077751504629	0.0112761560980467
LETM2	0.371134696818906	0.328792493685584	0.226476399104851	0.644741454285633
RALYL	0.27923435410538	0.946536554038196	0.695496403644594	1.65710421714064
HGSNAT	0.815671812115023	0.554891874001763	0.682024261085064	1.01284297126376
NACC2	0.194350030171506	0.271059705102548	0.171508447071189	0.44223247901075
C9orf41	0.932218461255604	1.29767750969472	1.03878495749934	0.813495378480009
C9orf85	0.393561035376439	0.49468622994345	0.633282293375788	0.357382877619932
C9orf135	0.0389160237836811	0.945321445085946	0.927730814992072	0.213068816685799
FAM69B	0.45460911347125	0.634957286233969	0.254082343228387	1.33311299994126
SLC25A6P2	0.35255699526087	0.523254155487863	0.769515133901003	0.76602374006473
PTRH1	0.184118580633685	0.066947957632117	0.219061917555206	0.136492594612041
PTPDC1	0.212555522634865	0.328770448334416	0.193895881213744	0.170042764716891
ANKRD19P	0.238042654142656	0.232187218407399	0.341733547640689	0.230468240165075
RPP25L	0.860237049881829	0.728278041998903	0.653083821891811	1.04338216308562
SLITRK4	0.0341982052557726	0.0349611153543217	0.21303682580028	0.115969032636759
MAP2K4P1	0.01037413346701	0.00581342179110448	0.00536212987662912	0.0129812118520598
FAM199X	0.870800944069561	0.918103486982169	1.24404216824823	0.69950753686556
APOOL	2.76996683854548	3.54200488424549	2.74392916695872	1.81723897344297
HDX	0.302941180279026	0.31251928129181	0.329565237635589	0.547564343930297
FUNDC1	1.25491361405722	1.29834645425001	1.33148544121146	1.60154114771315
UPRT	0.546442007116909	0.723529281496793	0.858095489711897	0.654065162939103
GPR119	1.77305874731365	0.200006942782925	0.0200598513114533	0.618430300071306
DOCK11	0.0387004151083538	0.271729027711546	0.0280126090638019	0.0452673531231999
SPIN4	0.234403238149594	0.26141899097882	0.225882669705633	0.20777294211301
ASB6	0.338063219271359	0.435393775757834	1.00400362951424	0.404956777521457
ASB7	0.332547130457632	0.352705195990226	0.355119346516339	0.622087852511719
ASB8	2.00925529129746	2.21241248582422	1.83279185751301	2.3392202398263
ASB9	0.0399674881827495	1.52826522866865	0.26686460325554	0.00493828947630131
MYL6B	2.65719328780464	2.65697905119937	2.10377372693084	2.83118388938568
ZNF358	0.418685979542037	0.574351897126944	0.650112613891018	0.624631373308609
RNF32	0.254252615090303	0.153603002940105	0.171485406829074	0.444047554954922
APOBEC3D	0.456689941954893	0.130334911128594	0.0535675379840233	0.026885344030017
S100A16	0.234281180887264	0.0753983345609681	0.772597836395652	0.301496912345775
TCEAL2	3.40626785052051	3.01392839500955	3.95172146291986	4.10286039524375
SELM	2.46755939143155	2.4449289908464	4.06843299598562	3.68197443041615
NEK7	0.957045628543242	0.687021294544376	0.644122228543168	1.22570737989401
ZFP28	0.104791810333862	0.194783952442328	0.071600412304941	0.292724072273551
FAUP1	0.370692369252896	0.366396826483023	0.402188729114969	0.630986812556361
RPL21P4	0.270051930420449	0.354776909422615	0.541742534609528	0.540996421029015
MLLT10P1	0.270161262510007	0.403630611258649	0	0.209241589410742
