trait	panel	cell	adjust	raw	size	tag
ANX	Saunders	FC_ENDOTHELIAL_TIP	-5.37004557270775	5.37004557270775	117	Saunders_FC_ENDOTHELIAL_TIP
ANX	Saunders	FC_MACROPHAGE	-5.78384626413096	5.78384626413096	117	Saunders_FC_MACROPHAGE
ANX	Saunders	FC_OLIGODENDROCYTE	-5.89896337617709	5.89896337617709	117	Saunders_FC_OLIGODENDROCYTE
ANX	Saunders	FC_POLYDENDROCYTE	-7.3517271368335	7.3517271368335	117	Saunders_FC_POLYDENDROCYTE
ANX	Saunders	GP_ENDOTHELIAL_STALK	-8.12711621025502	8.12711621025502	117	Saunders_GP_ENDOTHELIAL_STALK
ANX	Saunders	GP_ENDOTHELIAL_TIP	-18.1440064649896	18.1440064649896	117	Saunders_GP_ENDOTHELIAL_TIP
ANX	Saunders	GP_POLYDENDROCYTE	-9.47667096108342	9.47667096108342	117	Saunders_GP_POLYDENDROCYTE
ANX	Saunders	HC_ENDOTHELIAL_STALK	-15.3665785891812	15.3665785891812	117	Saunders_HC_ENDOTHELIAL_STALK
ANX	Saunders	HC_MACROPHAGE	-12.8885399035997	12.8885399035997	117	Saunders_HC_MACROPHAGE
ANX	Saunders	HC_OLIGODENDROCYTE	-5.28260067834278	5.28260067834278	117	Saunders_HC_OLIGODENDROCYTE
ANX	Saunders	HC_POLYDENDROCYTE	-14.5384057582958	14.5384057582958	117	Saunders_HC_POLYDENDROCYTE
ANX	Saunders	PC_ENDOTHELIAL_STALK	-7.41574590038497	7.41574590038497	117	Saunders_PC_ENDOTHELIAL_STALK
ANX	Saunders	PC_MICROGLIA	-5.70290700442933	5.70290700442933	117	Saunders_PC_MICROGLIA
ANX	Saunders	PC_OLIGODENDROCYTE	-17.3232874654853	17.3232874654853	117	Saunders_PC_OLIGODENDROCYTE
ANX	Saunders	SN_ASTROCYTE	-19.8528793519133	19.8528793519133	117	Saunders_SN_ASTROCYTE
ANX	Saunders	SN_ENDOTHELIAL_STALK	-11.9712987873423	11.9712987873423	117	Saunders_SN_ENDOTHELIAL_STALK
ANX	Saunders	SN_ENDOTHELIAL_TIP	-12.4068425198315	12.4068425198315	117	Saunders_SN_ENDOTHELIAL_TIP
ANX	Saunders	SN_EPENDYMAL	-13.4003553239547	13.4003553239547	117	Saunders_SN_EPENDYMAL
ANX	Saunders	SN_MICROGLIA	-13.1735293342516	13.1735293342516	117	Saunders_SN_MICROGLIA
ANX	Saunders	SN_OLIGODENDROCYTE	-6.7013187086254	6.7013187086254	117	Saunders_SN_OLIGODENDROCYTE
ANX	Saunders	SN_POLYDENDROCYTE	-14.4920987912755	14.4920987912755	117	Saunders_SN_POLYDENDROCYTE
ANX	Saunders	STR_ENDOTHELIAL_STALK	-18.0283812376079	18.0283812376079	117	Saunders_STR_ENDOTHELIAL_STALK
ANX	Saunders	STR_ENDOTHELIAL_TIP	-26.2100335580148	26.2100335580148	117	Saunders_STR_ENDOTHELIAL_TIP
ANX	Saunders	STR_MACROPHAGE	-5.42029565383997	5.42029565383997	117	Saunders_STR_MACROPHAGE
ANX	Saunders	STR_POLYDENDROCYTE	-26.7142392247881	26.7142392247881	117	Saunders_STR_POLYDENDROCYTE
ANX	Saunders	TH_ASTROCYTE	-5.73289655173228	5.73289655173228	117	Saunders_TH_ASTROCYTE
ANX	Saunders	TH_ENDOTHELIAL_TIP	-8.18679167698474	8.18679167698474	117	Saunders_TH_ENDOTHELIAL_TIP
ANX	Saunders	TH_POLYDENDROCYTE	-18.7116229363327	18.7116229363327	117	Saunders_TH_POLYDENDROCYTE
Asthma	Saunders	CB_MICROGLIA	-5.87871600546833	5.87871600546833	117	Saunders_CB_MICROGLIA
Asthma	Saunders	GP_MICROGLIA	-6.93174090098728	6.93174090098728	117	Saunders_GP_MICROGLIA
ADHD	Saunders	FC_ASTROCYTE	-7.62338437332981	7.62338437332981	117	Saunders_FC_ASTROCYTE
ADHD	Saunders	FC_MICROGLIA	-18.2560898012538	18.2560898012538	117	Saunders_FC_MICROGLIA
ADHD	Saunders	PC_ASTROCYTE	-5.54082368338557	5.54082368338557	117	Saunders_PC_ASTROCYTE
ADHD	Saunders	PC_MICROGLIA	-14.6086506488315	14.6086506488315	117	Saunders_PC_MICROGLIA
ADHD	Saunders	STR_MACROPHAGE	-6.75324515110223	6.75324515110223	117	Saunders_STR_MACROPHAGE
BD	Saunders	CB_ASTROCYTE	-8.50090137656418	8.50090137656418	117	Saunders_CB_ASTROCYTE
BD	Saunders	CB_ENDOTHELIAL_TIP	-13.6402975802606	13.6402975802606	117	Saunders_CB_ENDOTHELIAL_TIP
BD	Saunders	ENT_ASTROCYTE	-10.8810806952484	10.8810806952484	117	Saunders_ENT_ASTROCYTE
BD	Saunders	FC_ASTROCYTE	-24.1348819140241	24.1348819140241	117	Saunders_FC_ASTROCYTE
BD	Saunders	FC_ENDOTHELIAL_TIP	-12.4269163007442	12.4269163007442	117	Saunders_FC_ENDOTHELIAL_TIP
BD	Saunders	GP_ASTROCYTE	-9.220256531161	9.220256531161	117	Saunders_GP_ASTROCYTE
BD	Saunders	GP_POLYDENDROCYTE	-11.9392734493852	11.9392734493852	117	Saunders_GP_POLYDENDROCYTE
BD	Saunders	HC_ASTROCYTE	-19.9487874278853	19.9487874278853	117	Saunders_HC_ASTROCYTE
BD	Saunders	HC_ENDOTHELIAL_TIP	-7.8988906661398	7.8988906661398	117	Saunders_HC_ENDOTHELIAL_TIP
BD	Saunders	HC_EPENDYMAL	-9.49716150259384	9.49716150259384	117	Saunders_HC_EPENDYMAL
BD	Saunders	PC_ASTROCYTE	-20.4523952086256	20.4523952086256	117	Saunders_PC_ASTROCYTE
BD	Saunders	PC_ENDOTHELIAL_STALK	-5.10291387748724	5.10291387748724	117	Saunders_PC_ENDOTHELIAL_STALK
BD	Saunders	PC_ENDOTHELIAL_TIP	-15.3727369698104	15.3727369698104	117	Saunders_PC_ENDOTHELIAL_TIP
BD	Saunders	SN_ASTROCYTE	-9.97240027547748	9.97240027547748	117	Saunders_SN_ASTROCYTE
BD	Saunders	SN_ENDOTHELIAL_TIP	-7.57130499557369	7.57130499557369	117	Saunders_SN_ENDOTHELIAL_TIP
BD	Saunders	SN_POLYDENDROCYTE	-5.25365608356961	5.25365608356961	117	Saunders_SN_POLYDENDROCYTE
BD	Saunders	STR_EPENDYMAL	-5.48137567019654	5.48137567019654	117	Saunders_STR_EPENDYMAL
BD	Saunders	TH_ASTROCYTE	-5.67057676269021	5.67057676269021	117	Saunders_TH_ASTROCYTE
BD	Saunders	TH_ENDOTHELIAL_STALK	-6.54828218027621	6.54828218027621	117	Saunders_TH_ENDOTHELIAL_STALK
HDL	Saunders	CB_ASTROCYTE	-21.8620043435352	21.8620043435352	117	Saunders_CB_ASTROCYTE
HDL	Saunders	CB_CHOROID_PLEXUS	-5.73780166951619	5.73780166951619	117	Saunders_CB_CHOROID_PLEXUS
HDL	Saunders	CB_ENDOTHELIAL_STALK	-13.5031091349073	13.5031091349073	117	Saunders_CB_ENDOTHELIAL_STALK
HDL	Saunders	CB_ENDOTHELIAL_TIP	-23.6544788607936	23.6544788607936	117	Saunders_CB_ENDOTHELIAL_TIP
HDL	Saunders	CB_MICROGLIA	-11.0805369800084	11.0805369800084	117	Saunders_CB_MICROGLIA
HDL	Saunders	ENT_ASTROCYTE	-15.5769800129194	15.5769800129194	117	Saunders_ENT_ASTROCYTE
HDL	Saunders	ENT_ENDOTHELIAL_STALK	-5.76271456667271	5.76271456667271	117	Saunders_ENT_ENDOTHELIAL_STALK
HDL	Saunders	ENT_ENDOTHELIAL_TIP	-15.4475281689364	15.4475281689364	117	Saunders_ENT_ENDOTHELIAL_TIP
HDL	Saunders	FC_ASTROCYTE	-10.4730056249188	10.4730056249188	117	Saunders_FC_ASTROCYTE
HDL	Saunders	FC_ENDOTHELIAL_STALK	-13.835622293004	13.835622293004	117	Saunders_FC_ENDOTHELIAL_STALK
HDL	Saunders	FC_MACROPHAGE	-26.0991600121852	26.0991600121852	117	Saunders_FC_MACROPHAGE
HDL	Saunders	GP_ASTROCYTE	-7.31575863342882	7.31575863342882	117	Saunders_GP_ASTROCYTE
HDL	Saunders	GP_ENDOTHELIAL_STALK	-11.3128567389831	11.3128567389831	117	Saunders_GP_ENDOTHELIAL_STALK
HDL	Saunders	GP_ENDOTHELIAL_TIP	-20.5826678545365	20.5826678545365	117	Saunders_GP_ENDOTHELIAL_TIP
HDL	Saunders	GP_EPENDYMAL	-14.4162203172644	14.4162203172644	117	Saunders_GP_EPENDYMAL
HDL	Saunders	GP_MACROPHAGE	-24.0143494864201	24.0143494864201	117	Saunders_GP_MACROPHAGE
HDL	Saunders	HC_ASTROCYTE	-8.20443447043351	8.20443447043351	117	Saunders_HC_ASTROCYTE
HDL	Saunders	HC_ENDOTHELIAL_STALK	-16.2813814888831	16.2813814888831	117	Saunders_HC_ENDOTHELIAL_STALK
HDL	Saunders	HC_ENDOTHELIAL_TIP	-17.6675142475799	17.6675142475799	117	Saunders_HC_ENDOTHELIAL_TIP
HDL	Saunders	HC_EPENDYMAL	-10.0320063228616	10.0320063228616	117	Saunders_HC_EPENDYMAL
HDL	Saunders	HC_MACROPHAGE	-24.5870625684614	24.5870625684614	117	Saunders_HC_MACROPHAGE
HDL	Saunders	PC_ASTROCYTE	-9.6250750436736	9.6250750436736	117	Saunders_PC_ASTROCYTE
HDL	Saunders	PC_ENDOTHELIAL_STALK	-6.52462192261922	6.52462192261922	117	Saunders_PC_ENDOTHELIAL_STALK
HDL	Saunders	PC_MACROPHAGE	-21.2363992052409	21.2363992052409	117	Saunders_PC_MACROPHAGE
HDL	Saunders	SN_ASTROCYTE	-6.89166468350604	6.89166468350604	117	Saunders_SN_ASTROCYTE
HDL	Saunders	SN_ENDOTHELIAL_STALK	-10.9922232137729	10.9922232137729	117	Saunders_SN_ENDOTHELIAL_STALK
HDL	Saunders	SN_ENDOTHELIAL_TIP	-18.4305614921283	18.4305614921283	117	Saunders_SN_ENDOTHELIAL_TIP
HDL	Saunders	SN_EPENDYMAL	-7.1867421368517	7.1867421368517	117	Saunders_SN_EPENDYMAL
HDL	Saunders	SN_MACROPHAGE	-20.7236733110542	20.7236733110542	117	Saunders_SN_MACROPHAGE
HDL	Saunders	SN_MICROGLIA	-8.83187601908666	8.83187601908666	117	Saunders_SN_MICROGLIA
HDL	Saunders	STR_ENDOTHELIAL_STALK	-7.10053627194189	7.10053627194189	117	Saunders_STR_ENDOTHELIAL_STALK
HDL	Saunders	STR_ENDOTHELIAL_TIP	-19.6242484170275	19.6242484170275	117	Saunders_STR_ENDOTHELIAL_TIP
HDL	Saunders	STR_EPENDYMAL	-10.4033050397869	10.4033050397869	117	Saunders_STR_EPENDYMAL
HDL	Saunders	STR_MACROPHAGE	-20.2812944943971	20.2812944943971	117	Saunders_STR_MACROPHAGE
HDL	Saunders	TH_ASTROCYTE	-14.5715598178501	14.5715598178501	117	Saunders_TH_ASTROCYTE
HDL	Saunders	TH_ENDOTHELIAL_STALK	-8.4356949475722	8.4356949475722	117	Saunders_TH_ENDOTHELIAL_STALK
HDL	Saunders	TH_ENDOTHELIAL_TIP	-24.6743976742956	24.6743976742956	117	Saunders_TH_ENDOTHELIAL_TIP
HDL	Saunders	TH_EPENDYMAL	-7.2902982761908	7.2902982761908	117	Saunders_TH_EPENDYMAL
HDL	Saunders	TH_MACROPHAGE	-25.6209038717377	25.6209038717377	117	Saunders_TH_MACROPHAGE
LDL	Saunders	CB_ASTROCYTE	-9.08721815377227	9.08721815377227	117	Saunders_CB_ASTROCYTE
LDL	Saunders	CB_CHOROID_PLEXUS	-26.7123565264269	26.7123565264269	117	Saunders_CB_CHOROID_PLEXUS
LDL	Saunders	CB_ENDOTHELIAL_STALK	-24.2939580946872	24.2939580946872	117	Saunders_CB_ENDOTHELIAL_STALK
LDL	Saunders	CB_ENDOTHELIAL_TIP	-26.9300274990316	26.9300274990316	117	Saunders_CB_ENDOTHELIAL_TIP
LDL	Saunders	CB_MICROGLIA	-9.05641687247024	9.05641687247024	117	Saunders_CB_MICROGLIA
LDL	Saunders	CB_MURAL	-18.5196704321032	18.5196704321032	117	Saunders_CB_MURAL
LDL	Saunders	ENT_ASTROCYTE	-10.3754558656935	10.3754558656935	117	Saunders_ENT_ASTROCYTE
LDL	Saunders	ENT_ENDOTHELIAL_STALK	-7.26400210118874	7.26400210118874	117	Saunders_ENT_ENDOTHELIAL_STALK
LDL	Saunders	ENT_ENDOTHELIAL_TIP	-17.8245505044361	17.8245505044361	117	Saunders_ENT_ENDOTHELIAL_TIP
LDL	Saunders	ENT_MURAL	-6.06549443206479	6.06549443206479	117	Saunders_ENT_MURAL
LDL	Saunders	FC_ENDOTHELIAL_STALK	-10.6105050203638	10.6105050203638	117	Saunders_FC_ENDOTHELIAL_STALK
LDL	Saunders	FC_ENDOTHELIAL_TIP	-22.0089505779125	22.0089505779125	117	Saunders_FC_ENDOTHELIAL_TIP
LDL	Saunders	FC_MACROPHAGE	-10.9023762805125	10.9023762805125	117	Saunders_FC_MACROPHAGE
LDL	Saunders	FC_MURAL	-11.7026998737489	11.7026998737489	117	Saunders_FC_MURAL
LDL	Saunders	GP_ASTROCYTE	-5.98139169245111	5.98139169245111	117	Saunders_GP_ASTROCYTE
LDL	Saunders	GP_ENDOTHELIAL_STALK	-10.2674132003411	10.2674132003411	117	Saunders_GP_ENDOTHELIAL_STALK
LDL	Saunders	GP_ENDOTHELIAL_TIP	-10.158564781162	10.158564781162	117	Saunders_GP_ENDOTHELIAL_TIP
LDL	Saunders	GP_MACROPHAGE	-8.74110715167038	8.74110715167038	117	Saunders_GP_MACROPHAGE
LDL	Saunders	GP_MITOTIC	-5.89915047961901	5.89915047961901	117	Saunders_GP_MITOTIC
LDL	Saunders	GP_MURAL	-7.40169009877642	7.40169009877642	117	Saunders_GP_MURAL
LDL	Saunders	HC_ASTROCYTE	-7.5588495107732	7.5588495107732	117	Saunders_HC_ASTROCYTE
LDL	Saunders	HC_CHOROID_PLEXUS	-10.6730898125326	10.6730898125326	117	Saunders_HC_CHOROID_PLEXUS
LDL	Saunders	HC_ENDOTHELIAL_STALK	-11.5175371954879	11.5175371954879	117	Saunders_HC_ENDOTHELIAL_STALK
LDL	Saunders	HC_ENDOTHELIAL_TIP	-18.2690676903971	18.2690676903971	117	Saunders_HC_ENDOTHELIAL_TIP
LDL	Saunders	HC_EPENDYMAL	-6.28534179418417	6.28534179418417	117	Saunders_HC_EPENDYMAL
LDL	Saunders	HC_MACROPHAGE	-6.34425061471272	6.34425061471272	117	Saunders_HC_MACROPHAGE
LDL	Saunders	HC_NEUROGENESIS	-8.68661041949196	8.68661041949196	117	Saunders_HC_NEUROGENESIS
LDL	Saunders	HC_POLYDENDROCYTE	-11.5938056582774	11.5938056582774	117	Saunders_HC_POLYDENDROCYTE
LDL	Saunders	PC_ASTROCYTE	-5.05969406035263	5.05969406035263	117	Saunders_PC_ASTROCYTE
LDL	Saunders	PC_ENDOTHELIAL_STALK	-16.1370461079858	16.1370461079858	117	Saunders_PC_ENDOTHELIAL_STALK
LDL	Saunders	PC_ENDOTHELIAL_TIP	-23.9946803459913	23.9946803459913	117	Saunders_PC_ENDOTHELIAL_TIP
LDL	Saunders	PC_MACROPHAGE	-16.685106976059	16.685106976059	117	Saunders_PC_MACROPHAGE
LDL	Saunders	PC_MURAL	-5.53013323158293	5.53013323158293	117	Saunders_PC_MURAL
LDL	Saunders	PC_POLYDENDROCYTE	-13.1037171071963	13.1037171071963	117	Saunders_PC_POLYDENDROCYTE
LDL	Saunders	SN_ASTROCYTE	-9.67945859143377	9.67945859143377	117	Saunders_SN_ASTROCYTE
LDL	Saunders	SN_ENDOTHELIAL_STALK	-8.8531039501974	8.8531039501974	117	Saunders_SN_ENDOTHELIAL_STALK
LDL	Saunders	SN_ENDOTHELIAL_TIP	-5.73821774866418	5.73821774866418	117	Saunders_SN_ENDOTHELIAL_TIP
LDL	Saunders	SN_MACROPHAGE	-5.55231886312137	5.55231886312137	117	Saunders_SN_MACROPHAGE
LDL	Saunders	STR_ENDOTHELIAL_STALK	-9.51655286988842	9.51655286988842	117	Saunders_STR_ENDOTHELIAL_STALK
LDL	Saunders	STR_ENDOTHELIAL_TIP	-10.4169154316451	10.4169154316451	117	Saunders_STR_ENDOTHELIAL_TIP
LDL	Saunders	STR_EPENDYMAL	-7.38310687147419	7.38310687147419	117	Saunders_STR_EPENDYMAL
LDL	Saunders	STR_MACROPHAGE	-22.6947974981556	22.6947974981556	117	Saunders_STR_MACROPHAGE
LDL	Saunders	STR_NEUROGENESIS	-8.40599594449309	8.40599594449309	117	Saunders_STR_NEUROGENESIS
LDL	Saunders	TH_ENDOTHELIAL_TIP	-8.32755884337237	8.32755884337237	117	Saunders_TH_ENDOTHELIAL_TIP
LDL	Saunders	TH_EPENDYMAL	-5.10346555798201	5.10346555798201	117	Saunders_TH_EPENDYMAL
LDL	Saunders	TH_MICROGLIA	-13.1150181789328	13.1150181789328	117	Saunders_TH_MICROGLIA
LDL	Saunders	TH_OLIGODENDROCYTE	-7.29104448843669	7.29104448843669	117	Saunders_TH_OLIGODENDROCYTE
TC	Saunders	CB_ASTROCYTE	-5.23132171626401	5.23132171626401	117	Saunders_CB_ASTROCYTE
TC	Saunders	CB_CHOROID_PLEXUS	-5.77945173636867	5.77945173636867	117	Saunders_CB_CHOROID_PLEXUS
TC	Saunders	CB_ENDOTHELIAL_TIP	-11.6762459459377	11.6762459459377	117	Saunders_CB_ENDOTHELIAL_TIP
TC	Saunders	CB_MICROGLIA	-7.98971913572996	7.98971913572996	117	Saunders_CB_MICROGLIA
TC	Saunders	CB_MURAL	-21.9114707821153	21.9114707821153	117	Saunders_CB_MURAL
TC	Saunders	ENT_ASTROCYTE	-9.63862545760605	9.63862545760605	117	Saunders_ENT_ASTROCYTE
TC	Saunders	FC_ENDOTHELIAL_TIP	-13.7345339546318	13.7345339546318	117	Saunders_FC_ENDOTHELIAL_TIP
TC	Saunders	FC_MACROPHAGE	-6.80504422024649	6.80504422024649	117	Saunders_FC_MACROPHAGE
TC	Saunders	FC_MURAL	-11.1298965282218	11.1298965282218	117	Saunders_FC_MURAL
TC	Saunders	GP_ASTROCYTE	-7.77253322735645	7.77253322735645	117	Saunders_GP_ASTROCYTE
TC	Saunders	HC_ASTROCYTE	-7.36170240072855	7.36170240072855	117	Saunders_HC_ASTROCYTE
TC	Saunders	HC_CHOROID_PLEXUS	-7.64645121040899	7.64645121040899	117	Saunders_HC_CHOROID_PLEXUS
TC	Saunders	HC_ENDOTHELIAL_TIP	-5.73752325566115	5.73752325566115	117	Saunders_HC_ENDOTHELIAL_TIP
TC	Saunders	PC_ENDOTHELIAL_TIP	-8.87082158672834	8.87082158672834	117	Saunders_PC_ENDOTHELIAL_TIP
TC	Saunders	PC_MACROPHAGE	-5.28826296928626	5.28826296928626	117	Saunders_PC_MACROPHAGE
TC	Saunders	PC_POLYDENDROCYTE	-8.41749107976889	8.41749107976889	117	Saunders_PC_POLYDENDROCYTE
TC	Saunders	SN_ASTROCYTE	-6.90500868292179	6.90500868292179	117	Saunders_SN_ASTROCYTE
TC	Saunders	SN_MACROPHAGE	-11.7170721848825	11.7170721848825	117	Saunders_SN_MACROPHAGE
TC	Saunders	STR_ENDOTHELIAL_TIP	-8.42398374362821	8.42398374362821	117	Saunders_STR_ENDOTHELIAL_TIP
TC	Saunders	STR_EPENDYMAL	-7.21663414234848	7.21663414234848	117	Saunders_STR_EPENDYMAL
TC	Saunders	STR_MACROPHAGE	-7.67123929389767	7.67123929389767	117	Saunders_STR_MACROPHAGE
TC	Saunders	STR_MURAL	-5.47917975242501	5.47917975242501	117	Saunders_STR_MURAL
TC	Saunders	STR_NEUROGENESIS	-8.13145199212431	8.13145199212431	117	Saunders_STR_NEUROGENESIS
TC	Saunders	TH_ASTROCYTE	-5.356355768022	5.356355768022	117	Saunders_TH_ASTROCYTE
TC	Saunders	TH_MACROPHAGE	-16.0802642815242	16.0802642815242	117	Saunders_TH_MACROPHAGE
TC	Saunders	TH_MURAL	-5.18463684545601	5.18463684545601	117	Saunders_TH_MURAL
TG	Saunders	CB_ASTROCYTE	-5.58717525792816	5.58717525792816	117	Saunders_CB_ASTROCYTE
TG	Saunders	CB_CHOROID_PLEXUS	-12.3054959044396	12.3054959044396	117	Saunders_CB_CHOROID_PLEXUS
TG	Saunders	CB_ENDOTHELIAL_STALK	-19.3619355821521	19.3619355821521	117	Saunders_CB_ENDOTHELIAL_STALK
TG	Saunders	CB_ENDOTHELIAL_TIP	-28.8881372525389	28.8881372525389	117	Saunders_CB_ENDOTHELIAL_TIP
TG	Saunders	CB_MICROGLIA	-43.6104008664779	43.6104008664779	117	Saunders_CB_MICROGLIA
TG	Saunders	ENT_ASTROCYTE	-10.8012731270289	10.8012731270289	117	Saunders_ENT_ASTROCYTE
TG	Saunders	ENT_ENDOTHELIAL_STALK	-23.4592282824634	23.4592282824634	117	Saunders_ENT_ENDOTHELIAL_STALK
TG	Saunders	ENT_ENDOTHELIAL_TIP	-15.3425044965138	15.3425044965138	117	Saunders_ENT_ENDOTHELIAL_TIP
TG	Saunders	FC_ENDOTHELIAL_STALK	-17.8713482053917	17.8713482053917	117	Saunders_FC_ENDOTHELIAL_STALK
TG	Saunders	FC_ENDOTHELIAL_TIP	-11.8781302097912	11.8781302097912	117	Saunders_FC_ENDOTHELIAL_TIP
TG	Saunders	FC_MACROPHAGE	-32.2475766272694	32.2475766272694	117	Saunders_FC_MACROPHAGE
TG	Saunders	FC_MICROGLIA	-15.0433650608807	15.0433650608807	117	Saunders_FC_MICROGLIA
TG	Saunders	GP_ASTROCYTE	-7.71680529974486	7.71680529974486	117	Saunders_GP_ASTROCYTE
TG	Saunders	GP_ENDOTHELIAL_STALK	-30.0999412629095	30.0999412629095	117	Saunders_GP_ENDOTHELIAL_STALK
TG	Saunders	GP_ENDOTHELIAL_TIP	-32.4333278149249	32.4333278149249	117	Saunders_GP_ENDOTHELIAL_TIP
TG	Saunders	GP_EPENDYMAL	-12.1760131797292	12.1760131797292	117	Saunders_GP_EPENDYMAL
TG	Saunders	GP_MACROPHAGE	-37.6284586742799	37.6284586742799	117	Saunders_GP_MACROPHAGE
TG	Saunders	GP_MICROGLIA	-14.4324903939472	14.4324903939472	117	Saunders_GP_MICROGLIA
TG	Saunders	HC_CHOROID_PLEXUS	-18.0200273202427	18.0200273202427	117	Saunders_HC_CHOROID_PLEXUS
TG	Saunders	HC_ENDOTHELIAL_STALK	-22.4050659131051	22.4050659131051	117	Saunders_HC_ENDOTHELIAL_STALK
TG	Saunders	HC_ENDOTHELIAL_TIP	-12.9175716433877	12.9175716433877	117	Saunders_HC_ENDOTHELIAL_TIP
TG	Saunders	HC_MACROPHAGE	-20.0760720635065	20.0760720635065	117	Saunders_HC_MACROPHAGE
TG	Saunders	HC_MICROGLIA	-9.5001241894052	9.5001241894052	117	Saunders_HC_MICROGLIA
TG	Saunders	PC_ENDOTHELIAL_STALK	-30.8781728789718	30.8781728789718	117	Saunders_PC_ENDOTHELIAL_STALK
TG	Saunders	PC_MACROPHAGE	-19.965033168989	19.965033168989	117	Saunders_PC_MACROPHAGE
TG	Saunders	PC_MICROGLIA	-8.17802220150382	8.17802220150382	117	Saunders_PC_MICROGLIA
TG	Saunders	SN_ENDOTHELIAL_STALK	-27.9695572175377	27.9695572175377	117	Saunders_SN_ENDOTHELIAL_STALK
TG	Saunders	SN_ENDOTHELIAL_TIP	-14.3389288827182	14.3389288827182	117	Saunders_SN_ENDOTHELIAL_TIP
TG	Saunders	SN_EPENDYMAL	-10.2635597488667	10.2635597488667	117	Saunders_SN_EPENDYMAL
TG	Saunders	SN_MACROPHAGE	-33.1591056387507	33.1591056387507	117	Saunders_SN_MACROPHAGE
TG	Saunders	SN_MICROGLIA	-26.196421710151	26.196421710151	117	Saunders_SN_MICROGLIA
TG	Saunders	STR_ENDOTHELIAL_STALK	-21.4200034065323	21.4200034065323	117	Saunders_STR_ENDOTHELIAL_STALK
TG	Saunders	STR_ENDOTHELIAL_TIP	-31.0947624833125	31.0947624833125	117	Saunders_STR_ENDOTHELIAL_TIP
TG	Saunders	STR_MACROPHAGE	-29.0239115118565	29.0239115118565	117	Saunders_STR_MACROPHAGE
TG	Saunders	STR_MICROGLIA	-15.0309766956836	15.0309766956836	117	Saunders_STR_MICROGLIA
TG	Saunders	TH_ENDOTHELIAL_STALK	-11.7905044657062	11.7905044657062	117	Saunders_TH_ENDOTHELIAL_STALK
TG	Saunders	TH_ENDOTHELIAL_TIP	-18.7789197310893	18.7789197310893	117	Saunders_TH_ENDOTHELIAL_TIP
TG	Saunders	TH_EPENDYMAL	-13.443677033607	13.443677033607	117	Saunders_TH_EPENDYMAL
TG	Saunders	TH_MACROPHAGE	-32.1144226081864	32.1144226081864	117	Saunders_TH_MACROPHAGE
TG	Saunders	TH_MICROGLIA	-20.9406557383543	20.9406557383543	117	Saunders_TH_MICROGLIA
BMI	Saunders	GP_EPENDYMAL	-5.39234683490493	5.39234683490493	117	Saunders_GP_EPENDYMAL
CAD_RHR	Saunders	CB_ENDOTHELIAL_STALK	-40.7772919949122	40.7772919949122	117	Saunders_CB_ENDOTHELIAL_STALK
CAD_RHR	Saunders	CB_ENDOTHELIAL_TIP	-23.3359566287219	23.3359566287219	117	Saunders_CB_ENDOTHELIAL_TIP
CAD_RHR	Saunders	CB_MICROGLIA	-10.894719503413	10.894719503413	117	Saunders_CB_MICROGLIA
CAD_RHR	Saunders	ENT_ASTROCYTE	-11.411973710071	11.411973710071	117	Saunders_ENT_ASTROCYTE
CAD_RHR	Saunders	ENT_ENDOTHELIAL_STALK	-39.0153738715512	39.0153738715512	117	Saunders_ENT_ENDOTHELIAL_STALK
CAD_RHR	Saunders	ENT_ENDOTHELIAL_TIP	-27.5156042229452	27.5156042229452	117	Saunders_ENT_ENDOTHELIAL_TIP
CAD_RHR	Saunders	ENT_NEURON	-7.01455974934911	7.01455974934911	117	Saunders_ENT_NEURON
CAD_RHR	Saunders	FC_ASTROCYTE	-14.6726901421749	14.6726901421749	117	Saunders_FC_ASTROCYTE
CAD_RHR	Saunders	FC_ENDOTHELIAL_STALK	-39.2525651511621	39.2525651511621	117	Saunders_FC_ENDOTHELIAL_STALK
CAD_RHR	Saunders	FC_ENDOTHELIAL_TIP	-18.7362633700442	18.7362633700442	117	Saunders_FC_ENDOTHELIAL_TIP
CAD_RHR	Saunders	FC_MACROPHAGE	-9.49597323570348	9.49597323570348	117	Saunders_FC_MACROPHAGE
CAD_RHR	Saunders	FC_MICROGLIA	-6.86576287043595	6.86576287043595	117	Saunders_FC_MICROGLIA
CAD_RHR	Saunders	FC_NEURON	-5.90704353213169	5.90704353213169	117	Saunders_FC_NEURON
CAD_RHR	Saunders	GP_ASTROCYTE	-14.127768009736	14.127768009736	117	Saunders_GP_ASTROCYTE
CAD_RHR	Saunders	GP_ENDOTHELIAL_STALK	-33.4164266776904	33.4164266776904	117	Saunders_GP_ENDOTHELIAL_STALK
CAD_RHR	Saunders	GP_ENDOTHELIAL_TIP	-17.3332374049898	17.3332374049898	117	Saunders_GP_ENDOTHELIAL_TIP
CAD_RHR	Saunders	GP_EPENDYMAL	-14.575488070583	14.575488070583	117	Saunders_GP_EPENDYMAL
CAD_RHR	Saunders	GP_MACROPHAGE	-8.84415949052091	8.84415949052091	117	Saunders_GP_MACROPHAGE
CAD_RHR	Saunders	GP_MICROGLIA	-6.80661626977029	6.80661626977029	117	Saunders_GP_MICROGLIA
CAD_RHR	Saunders	GP_MURAL	-5.67925058972352	5.67925058972352	117	Saunders_GP_MURAL
